"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"06/04/2022","AQS","060010007","1","0.036","ppm","33","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"06/05/2022","AQS","060010007","1","0.019","ppm","18","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"06/06/2022","AQS","060010007","1","0.043","ppm","40","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"06/07/2022","AQS","060010007","1","0.04","ppm","37","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"06/08/2022","AQS","060010007","1","0.03","ppm","28","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"06/09/2022","AQS","060010007","1","0.05","ppm","46","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"06/10/2022","AQS","060010007","1","0.04","ppm","37","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"06/11/2022","AQS","060010007","1","0.029","ppm","27","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"06/12/2022","AQS","060010007","1","0.028","ppm","26","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"06/13/2022","AQS","060010007","1","0.042","ppm","39","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"06/14/2022","AQS","060010007","1","0.048","ppm","44","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"06/15/2022","AQS","060010007","1","0.047","ppm","44","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"06/16/2022","AQS","060010007","1","0.041","ppm","38","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"06/17/2022","AQS","060010007","1","0.033","ppm","31","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"06/18/2022","AQS","060010007","1","0.037","ppm","34","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"06/19/2022","AQS","060010007","1","0.042","ppm","39","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"06/20/2022","AQS","060010007","1","0.043","ppm","40","Livermore","14","82.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"06/21/2022","AQS","060010007","1","0.057","ppm","58","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"06/22/2022","AQS","060010007","1","0.062","ppm","74","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"06/23/2022","AQS","060010007","1","0.065","ppm","84","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"06/24/2022","AQS","060010007","1","0.057","ppm","58","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"06/25/2022","AQS","060010007","1","0.054","ppm","50","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"06/26/2022","AQS","060010007","1","0.051","ppm","47","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"06/27/2022","AQS","060010007","1","0.045","ppm","42","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"06/28/2022","AQS","060010007","1","0.046","ppm","43","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"06/29/2022","AQS","060010007","1","0.034","ppm","31","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"06/30/2022","AQS","060010007","1","0.032","ppm","30","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"07/01/2022","AQS","060010007","1","0.034","ppm","31","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"07/02/2022","AQS","060010007","1","0.025","ppm","23","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"07/03/2022","AQS","060010007","1","0.03","ppm","28","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"07/04/2022","AQS","060010007","1","0.023","ppm","21","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"07/05/2022","AQS","060010007","1","0.021","ppm","19","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"07/06/2022","AQS","060010007","1","0.022","ppm","20","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"07/07/2022","AQS","060010007","1","0.025","ppm","23","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"07/08/2022","AQS","060010007","1","0.03","ppm","28","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"07/09/2022","AQS","060010007","1","0.02","ppm","19","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"07/10/2022","AQS","060010007","1","0.047","ppm","44","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"07/11/2022","AQS","060010007","1","0.047","ppm","44","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"07/12/2022","AQS","060010007","1","0.036","ppm","33","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"07/13/2022","AQS","060010007","1","0.035","ppm","32","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"07/14/2022","AQS","060010007","1","0.033","ppm","31","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"07/15/2022","AQS","060010007","1","0.033","ppm","31","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"07/16/2022","AQS","060010007","1","0.056","ppm","54","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"07/17/2022","AQS","060010007","1","0.042","ppm","39","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"07/18/2022","AQS","060010007","1","0.056","ppm","54","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"07/19/2022","AQS","060010007","1","0.047","ppm","44","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"07/20/2022","AQS","060010007","1","0.046","ppm","43","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"07/21/2022","AQS","060010007","1","0.043","ppm","40","Livermore","14","82.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"07/23/2022","AQS","060010007","1","0.042","ppm","39","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"07/24/2022","AQS","060010007","1","0.044","ppm","41","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"07/25/2022","AQS","060010007","1","0.037","ppm","34","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"07/26/2022","AQS","060010007","1","0.042","ppm","39","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"07/27/2022","AQS","060010007","1","0.041","ppm","38","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"07/28/2022","AQS","060010007","1","0.026","ppm","24","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"07/29/2022","AQS","060010007","1","0.023","ppm","21","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"07/30/2022","AQS","060010007","1","0.024","ppm","22","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"07/31/2022","AQS","060010007","1","0.022","ppm","20","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"08/01/2022","AQS","060010007","1","0.041","ppm","38","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"08/02/2022","AQS","060010007","1","0.052","ppm","48","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"08/03/2022","AQS","060010007","1","0.035","ppm","32","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"08/04/2022","AQS","060010007","1","0.038","ppm","35","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"08/05/2022","AQS","060010007","1","0.03","ppm","28","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"08/06/2022","AQS","060010007","1","0.032","ppm","30","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"08/07/2022","AQS","060010007","1","0.031","ppm","29","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"08/08/2022","AQS","060010007","1","0.03","ppm","28","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"08/09/2022","AQS","060010007","1","0.029","ppm","27","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"08/11/2022","AQS","060010007","1","0.03","ppm","28","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"08/12/2022","AQS","060010007","1","0.033","ppm","31","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"08/13/2022","AQS","060010007","1","0.043","ppm","40","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"08/14/2022","AQS","060010007","1","0.052","ppm","48","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"08/15/2022","AQS","060010007","1","0.061","ppm","71","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"08/16/2022","AQS","060010007","1","0.077","ppm","122","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"08/17/2022","AQS","060010007","1","0.062","ppm","74","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"08/18/2022","AQS","060010007","1","0.052","ppm","48","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"08/19/2022","AQS","060010007","1","0.041","ppm","38","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"08/20/2022","AQS","060010007","1","0.049","ppm","45","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"08/21/2022","AQS","060010007","1","0.038","ppm","35","Livermore","17","100.0000","44201","Ozone","047","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
